,Prompt,Generated Text,Model Score
10,This movie,"This movie is a very good horror flick. In fact it has a great script. I have been watching it since I was a child and I didn't know a lot about the plot but I loved it because of the ending.<br /><br />I saw it on DVD and did not have any complaints about it. It was not the best of any horror film but it was better than some of those that I had seen previously. But I wouldn't recommend it, just check it out on the IMDb for some good action/adventure films, for people who have never seen it before, if you see it at your local video store, rent it with a friend and see for yourself. You are definitely going to like it even more",2.1208341121673584
11,This movie,"This movie is a complete mess. You can't even rate any of the characters on any IMDb rating. I can only give you three points for this one. If you decide to spend a little time with this movie, then all you have to do is watch it again. For what it is worth, I think it's worth watching it for at least one hour if at all possible. Otherwise, you're going to want to just sit back and relax for the rest of those hours, as I did. And if you get bored and don't care about the plot, read the book or watch the DVD, if that's all that you want, go right ahead and rent it, and I guarantee you won't regret your time, either",-1.5810683965682983
12,This movie,"This movie was supposed to be a true drama, but for the most part, it really doesn't. In fact, in the opening scene of the movie, we are forced to watch it three times, and at each time, the audience is reminded of how bad the acting was. There is one scene in particular that does exactly what I would expect to see in an hour long movie. It starts out on a very poor note. Not only is the plot not very interesting, yet the scenes are very dull. What kind of movie is this? Oh, I'll bet you don't think of it as a Drama movie!<br /><br />The movie started out very promising. However, after a few minutes, everything really began to",-2.157993793487549
13,This movie,"This movie had its moments, but at times I felt like it was just waiting for an opportunity. There was nothing in this movie to wow me that was going to make me smile. It just was so predictable, and I found myself laughing and shaking my head at it all. If you want to see a movie with a story that has a lot of mystery, you will love this. However, there's one aspect that didn't work. The music was horrible, even though I think it's the first time a music video has been made. I've heard that it sounds like an 80's sound track, so the music would sound like the 1980's. Of course, I wouldn't recommend going out of your way to rent music videos from",-2.1139230728149414
14,This movie,"This movie is not that bad either, I've never seen it. <br /><br />If you want to be entertained you will have to view this movie. I thought that it was pretty good and i would give it higher marks. But i think it's not worth watching, the actors are terrible and the acting isn't great. So i hope you get to see it one or two times. It's worth a watch even if you find it hard to watch. Also i don't think I'm going to make a comment right now about that movie as much as I do. Maybe I'll wait and see what is going on, but I am still waiting to hear what people are thinking. The only reason I haven't seen the",-0.625251293182373
15,This movie,"This movie is probably one of the best that I've seen. As much fun as it is to watch, and the cast and crew are top notch. The acting is average, the direction is believable. And yes, I have seen some movies that are so well done they are funny, or are great, but this one makes the difference.<br /><br />There are others, though, that make me laugh more than I do the first time I went to see it. If you love bad movies, you'll enjoy this movie. I'm so glad I did and have watched it many times now. This is a must see film. It's the kind of movie you like to go out and watch on a Saturday Night Live show.",2.4307518005371094
16,This movie,"This movie is supposed to be a musical. It's a mystery at a time when love is the norm and romance is something we can all agree upon.<br /><br />The plot is nothing special, it just serves to add a little extra entertainment. I loved the fact that there was a plot twist in the final scene, the ending just adds to the fun for all of us. But when the movie ended I was pleasantly surprised and I enjoyed it. This movie was good in every way. If you haven't yet, check it out. You'll like it as much as I have! This is an underrated movie if you've seen this one before. And I'm not saying you have to go to a movie theater to get this",1.9773225784301758
17,This movie,"This movie is a very slow pace, and the writing is abysmal. There isn't enough action, nudity or violence and there seems to be no suspense whatsoever for any of the characters. Overall, it is difficult to get my hands on a copy at a bargain bin. I gave this film a 2 out of 10 because it was good, but the only good thing I'm aware of is the low budget. However, I didn't feel as bad as many reviewers who thought this movie would make for a good horror movie, because I know I would have enjoyed the film if I had the chance. So, give it a try, you'll understand why.<br /><br />If you like slow-moving horror movies like this you",-2.2596027851104736
18,This movie,"This movie is a true masterpiece. The only thing that I have to say about this film is that it is the first time ever that a comedy has been shot on the stage. It is one of my absolute favorite B movies of all time. I would recommend this to anybody who has never seen it, especially if they are looking for real action and suspense. If you do not like comedy, then I suggest you watch this movie because if you like action movies, you'll enjoy it very much, that is, until the last few years. This is not just a B movie however, it's a real movie, and I think that many people who haven't read this book will want to check out this flick and give it a try. And",2.2479827404022217
19,This movie,"This movie is not that bad, there is a great cast and an excellent theme song. The soundtrack is great as well as the music, and the acting is excellent. I would recommend this movie to anyone interested in this subject, I recommend it to everyone with a taste for great music. It's worth a visit, especially if you are an avid musician, just don't expect to be treated to a lot of special effects. That's about the only reason I gave this one a 2.9/10 from me. 3 out of five. What can I say? It has something for everyone. Don't miss out, enjoy it, make it a big event, or keep an eye out on your local theater.<br /><br />",2.3445217609405518
20,This movie,"This movie was so bad it kept me from enjoying it. I felt like I was falling asleep while it was being filmed so I made a copy and watched it again after I left the theater. It was terrible. The only way I can see how this movie could have been a success would've been if I went to the video section of the local video store and bought the DVD. As it is, the only reason I waited for this DVD was because I wanted to find out what they had on DVD and I couldn't find it either. There is no reason why I would watch the movie again. My only advice to you is that you watch it and enjoy it, if only for the moment.<br /><br />If you enjoyed this",-2.1499876976013184
21,This movie,"This movie was a waste of time, and if you want a fun, suspenseful horror/adventure film, check out my other films, which are as good as these. This is one of those movies that I'm glad I stayed in the dark about. But I'll be honest, I wasn't ready for it. I think it was just more of a bad movie than anything else. There was no way for me to enjoy it! Why did I wait so long to see it? I know I was waiting for something interesting, but when the movie ended, it made me feel cheated. It is a shame, because this is definitely one movie I would recommend to any horror fan (especially if they're looking for some great horror movies",-2.0118026733398438
22,This movie,"This movie has a lot of bad acting. If you wanna see a good zombie movie try watching this one, you will love it. But if you want to see something that is more realistic I would recommend you go and rent this movie, even if the acting is awful it is worth seeing. It has so much more gore than you can handle, I didn't even think I'd get into that since it was the first movie in a trilogy. And I wasn't thinking of the zombie part, so I'll give it a chance, it looks good, but it will be a waste of hours of your money. Don't bother, just keep watching. 8 out of 10 stars. This is one movie that should be recommended only to fans of",-1.3596477508544922
23,This movie,"This movie will be one of the first movies to be filmed on a DVD, and it is a must see, otherwise you will have to wait for it to come out on VHS for a few more years. If you ever see this film again, please do not let anyone tell you how to view it. I recommend renting this movie instead of renting it on DVD for free, because the movie is worth the wait. However, if you do decide to listen to the audio commentary about it, you're going to want to see more of it then this one does, so don't expect a lot of laughs after seeing it! I can't stress enough that there is nothing better than watching an animated film. It just didn't make sense,",-1.0835374593734741
24,This movie,"This movie was the funniest film I have ever seen, and the best scene in my life. That is not the only thing in there that you will laugh at.<br /><br />I have read a lot of books on this subject. Most people have no clue, so I can't comment on what this movie has to say, but I do have some thoughts. When I first saw this I had no idea why the acting was so bad. The story was pretty lame. For some reason I decided to watch this again a couple of times, just to see if I could understand the people who made the movie. This movie doesn't even make sense. It just isn't funny at all. At one point I was watching this film",-1.3032565116882324
25,This movie,"This movie is one of a kind and I recommend it to anyone who would like to see a great movie. In other words, it's not meant to be anything but entertaining and fun, but if you like fun films, then this is sure to make you want to check out the rest of the bad ones you've seen so far. There are some good moments in this movie, which are worth watching as well as your enjoyment of other films of this genre. The one thing that I have noticed, is that the sound is really great and you can really hear it with your cell phone, so you'll get a good feel for what people are saying, and of course, you get to watch it over and over again. For the most part",2.2256245613098145
26,This movie,"This movie is one of the worst I have ever seen; I don't know if it would have been so bad in the beginning but it was really terrible. Don't waste your money on it if you do. I highly recommend it not to anyone who is afraid to watch movies that contain gore, rape, murder, violence, etc. It is just so awful that you won't feel sorry for yourself when you watch it again.<br /><br />7/10 from **** The movie was poorly done. There are a number of scenes that made me wonder if there was anything wrong with it as well. Also, I could not get out a word to the director. Not only did the movie get a 2 or a 3 but there were",-2.4554033279418945
27,This movie,"This movie is actually better than I was expecting, at least if you are looking for a good western. You will definitely be happy with the ending, although the special effects may have been better had it been a little more realistic. There are many, many better westerns, but this one is the only one that stands up all the better to me. If only it had been made a couple years ago; I would have given it a 5 out of 10. 1/2 of the movie would go to the people that put in the thousands of hours of time and effort that went into making this movie, not to mention that I have to admit that when I saw the trailer, I almost threw up before I knew what had happened. All I",1.0072617530822754
28,This movie,"This movie is so much better than anything I have seen in the past few years that is not even close to what it was made of.<br /><br />First of all, there are a lot of bad acting. The only character I really liked about this film is that she was very annoying and annoying, and I could not sit still for long enough to see her being dragged off the screen. And again, the acting was terrible. I am so sorry, but it is beyond me how a good film like this can be made to be any different from any other bad film out there. If I had to give it 2 stars, this would probably be the first movie of it's ilk that I will ever see. On the other",-1.3157066106796265
29,This movie,"This movie is so bad that you don't even have to look at this movie to believe it! There are so many bad scenes in it. The acting is terrible and there are absolutely no laughs that can be made out of the entire movie! I can not recommend this film to anyone who enjoys bad films. Don't get me wrong, I know that many of you are in the minority, but if this is your opinion, you shouldn't give it a chance. I love bad movies. However, if you would like to learn more about movie making and how you make your own movie, check out my list of movies that I like. It is fun to watch movies like ""The Big Dipper"" and ""Girlfriends Movie"". The",-2.4100213050842285
30,This movie,"This movie is full of great ideas and is filled with great dialog. The ending leaves a lot to be seen but that is what this film is about, it does its job, and does it gracefully. You have to watch it just to see it all the time. This movie deserves nothing less from you. It doesn't do any justice to its characters, the story or the writing. Everything in the movie does no justice, so don't get this movie. As for me, I would definitely recommend you to give it a miss if you are looking for a good action movie, or movie that will give you the feeling of being a little scared. Enjoy it. If you're new to acting, you'll be glad you didn't rent",0.6431116461753845
31,This movie,"This movie was great, but it has to be seen more than once to understand what really happens after the end credits roll. I really enjoyed this movie and I will definitely see more of it again. If only it had been filmed in a different time frame. The plot of the movie can be summarized as follows: a man goes out on a mission to find his missing wife and discovers that she is a killer. He uses this information to hunt down her killer and kills her. However, what he does not find is the real killer himself, whose name he learned from a friend in college. A couple years later, the police arrive and discover that there is more to his story than that. This is where I start to realize that the whole movie",2.3344855308532715
32,This movie,"This movie is not worth watching because of the acting and bad script. First of all, the script is very bad. From the first minute on, there is a lot of cursing. It is obvious that there are not enough scenes that were meant to be funny for the movie, but then again why bother to watch a movie like this? To make it so bad just doesn't make a good movie! <br /><br />The movie seems to have some funny moments in the past, like when a woman is having sex with a dog. This movie certainly isn't funny, in my opinion. The acting was good, and the ending is good. I wouldn't recommend this movie to anyone, just watch it and see for yourself.<br",-2.3056674003601074
33,This movie,"This movie is one of my most hated movies ever. This movie was a waste of a few bucks and I would have stopped watching it had I known how bad it was. It was very poorly done, the plot was poorly written and the special effects were laughable. The acting was so bad that you would think you were in for something great. I cannot stress enough how much I hate this movie, it ruined my day and saved me from a good laugh. If you are looking for a movie that will appeal to you and save you money and time then this is the movie for you, if you don't like it then watch some other movie you like, you will be happy with your money but it will leave you feeling cheated.<br /><",-2.5119471549987793
34,This movie,"This movie is a waste of time, for that is what it's about at the moment. I hope you will like the movie, because I know there is no way around it. It could have easily been worse. The first half was decent in terms of plot, some of the dialog is really funny, the acting is good, but it doesn't help to keep you guessing. My favorite part is when someone is looking for a clue on the mystery, and the clues are shown over and over in the same sentence. How could this happen? If you want to see a movie where you don't care about your friends (or family), this movie may still be worth a look. But this film may not be as good as you think.",-2.325101613998413
35,This movie,"This movie is one of the most well-made action movies I have seen in a long time. The acting is excellent and there is an excellent fight scene with a lot of fun. There is some good fight scenes, but there isn't much gore in this movie, which makes it a bit more intense. This is a movie worth seeing. Be sure to take a good look at the trailers, and see what you have.<br /><br />The plot is well done and the characters interesting. Overall, a very good action/thriller. Worth watching if you are a fan of horror movies, or an actor/actress who can make an entertaining, enjoyable film. It is hard not to like the first one, it has",2.5492637157440186
36,This movie,"This movie was made at the same time it is being produced here in the U.S. I'm sure many of you were curious about how the film would be received and whether it would have made it to the screen. This was the first film I ever viewed on a DVD in which the characters' motivations were explained and the dialogue was so clear and clear that I had trouble understanding what was all going on. The movie isn't that great and there are some very bad characters but overall this was a fun film which is why I gave it a 1/10. If you're looking for a movie that will entertain you and will make you laugh, then don't bother. All in all the movie is definitely worth checking out. Highly recommended.",2.4221630096435547
37,This movie,"This movie is about a man (Cillian Murphy) dealing with his wife's death. He is on his way back from a vacation and spends the night with a woman (Kira Russell) who is the daughter of his brother. While waiting for her to wake him up he discovers that she has been brutally murdered and that the murderer is responsible for the murder. The guy doesn't believe the killer, but he does find out that other people also have been murdered, including a father and a daughter. But that's not enough. Murphy and Russell decide to go on a killing spree, and when they are attacked and killed, they realize they have found another killer. There's a nice bit about the ending of the movie with Murphy being killed by",-0.8980822563171387
38,This movie,"This movie is so wrong that I can't speak about it more than once. <br /><br />Not only is this film so awful, but the acting is atrocious. I don't know how they managed to pull off such inept acting, I just know they couldn't. The best thing that came out of this movie was that when I heard that the movie would be on DVD, that was a real disappointment. Not only was this ""boring"" movie a complete mess, it turned me off at the end. If you want a bad movie, go to IMDb and see that movie instead. It's a lot better than you would think it could be. Don't waste any money on this. Rent it or buy it",-2.587184429168701
39,This movie,"This movie is nothing to write home about, it's very boring, not very interesting, and it really makes you feel like you have to sit through it to be entertained. If you get sick of the story, you wont enjoy this movie, but I give this a 1 out of 10 if you like your movies boring. Overall, I do recommend it. Don't watch it for the sake of entertainment, or for any of your friends, just because they are sick or want to see the movie in a way that makes them sick. There is a lot of heart and laughter out there. Be sure to watch this with an open mind as you will be amazed at the humor that is being shown. This movie has really made me laugh for years",1.0313854217529297
40,This movie,"This movie isn't worth your time if you don't know what to expect, it's not very well written and not for the squeamish, but even though it does get a lot of points for being very clever at what it is, that's part of the film for me. Otherwise, I give it a 5 out of 10. The acting is great, and the special effects are really good too. Overall the only thing that could possibly ruin this movie from a bad movie, is that it has nothing going for it. But there is something to recommend it to you. It's a great movie with some great characters, well done, because of all the things that make an action movie good. I only recommend this one to someone who",1.164371132850647
41,This movie,"This movie is a classic. I would have a hard time saying if there was a better version of the real-life story. The movie itself is well done, but it is hard to pick out a good point. Overall, I strongly recommend this movie and would give it 5 out of 10 if only for the characters, and the acting. There is no plot or action here. It is simply a movie made by people who love the movie. However, when you try to see it with friends and family, they will laugh out loud and you will think, ""Oh, that was great! What was that?"" You will have to wait a few days to figure out what happened with the other two main characters. Now, let me ask you",1.4856982231140137
42,This movie,"This movie is not for everybody, and it may not be the best of the genre. I have tried to write better reviews about this movie than this, so I'm going to go out of my way to put it in a better category. But unless you've seen this film, you will definitely like it. It may be a bit cliche, but I think you'll come away with the same feeling of curiosity and nostalgia that you did when you saw the movie ""The Shining."" <br /><br />I give it a 10, if not a 1/10. The rest of this review falls into the category of ""Dramatic"". This is a great movie and one that should be on every movie list. If you have",2.0990777015686035
43,This movie,"This movie is really hard to believe that it was even made in 1989. I have seen it many times, most recently in a movie I went to high school with, so I can't really say I'm surprised the film hasn't gotten a lot of awards for it. However, by the end of the day it looks quite good. The movie does have a certain charm to it, especially the music score. It's a little cheesy, but overall for what it is, it's well worth a look. Check it out for yourself, and see it if you don't already know what happened to you. You'll be right there with me for the movie. This movie has always been my favorite movie of all time and I recommend it to",2.3858699798583984
44,This movie,"This movie is not one of mine! There are some things that annoy me that irritate me! I do not want people to feel that they are missing out!<br /><br />However, if you like that kind of movie that is fun, easy to watch, and can be scary, I think that it is definitely worth seeing. If you are bored, or are just not looking for a good movie, then I would definitely give it a go. (8/10) 7 stars(out of 10), this is one movie I will keep on coming back for if I ever see one again. You can find that on the IMDb and there are many more movies out there to come. Also, please keep an eye out",1.9176928997039795
45,This movie,"This movie has some of the best writing and acting I had ever seen, but it can't be helped whatsoever. There is a bit of humor, and there's plenty of blood and gore. It does not bore you too much in the way a lot of horror movies do, nor does it get boring. This movie is definitely worth seeing if you're a fan of this kind of movie. I think this is one of John Cassavetes's best films and, for once, I feel he deserves credit for showing us what is possible when it comes to movies like this, even if he is probably best known for such films as Psycho, The Manchurian Candidate, A Space Odyssey, Hellboy and many more. Watch this movie",1.9873900413513184
46,This movie,"This movie is a good way to spend the summer, you don't want to see it anymore. However, I would highly recommend this movie. I think that it is actually quite good. The special effects, if you like those, would be much better. It gives you plenty of fun, and you will enjoy it much longer. If it wasn't for the movies, it would probably have a higher rating. You probably won't be able to watch it again, but you have to! <br /><br />1 out of 10. 1/10 (I'm hoping for a better review, since the reviews seem to be from fans of the series which may or may not have been the reason for this review... I've never seen",2.006009817123413
47,This movie,"This movie was based on an American novel by William Blake. It's about a group of men, one of them an alcoholic and the other an atheist. There are so many different opinions on this movie that I really can't tell you how many people disagree with this story. This movie has no plot, no characters, and nothing that you can identify with. The only things that stand out are a lot of clichés such as 'don't listen to the radio' or 'the whole thing doesn't work'. And it didn't even work for me at all. As long as I hadn't seen this flick I wouldn't mind seeing it. And I would like to see a sequel like this. I recommend it to all of my friends and",-1.186644434928894
48,This movie,"This movie was shot in New York City. There were three or four of us at that point but we had to sit out to the movie for about an hour. And it's so clichéd I don't think I'll ever have a movie like that again. It didn't save my life. I was in the hospital waiting for my son to return and I just sat there staring at the wall watching the big screen. One of the things I really love about this movie is that I could sit in my mom's car watching it for hours, I couldn't stop laughing even after the first 20 minutes, it wasn't like there was so much to do and there were so many things that were happening to me right in front of my head,",-1.1877124309539795
49,This movie,"This movie is full of great ideas, and the actors are good all the way through. The acting is top notch! The production values are high, with great actors and a good score.<br /><br />I would recommend it to anyone who likes action movies that are light on plot or action. Don't be a big fan of Sci-Fi or even Horror movies. Watch this movie and see it all over again!!! It is a must see and it's a pleasure to watch! And I've seen it on TV twice and I can't wait to see the sequel! I also recommend that you check out the DVD version of this film at some point in the future. It might be worth it, but I won't let you waste",2.401320457458496
50,Director,"Director and writer of this piece of 'horror' that was nominated for an Oscar. If you need to see it again you may want to take it for a breather. It's a shame that the film will never be seen again as a sequel to ""Dirty Harry"" because it is one and a half times better than this atrocious movie. Avoid at all costs, though, because this one is truly disgraceful in every way and should have never been made. Don't be fooled by it! This film is only worth a viewing if you're a big sucker for bad westerns. The special effects are OK but the script is horrible and the acting sucks! The only part of the movie that stood out to me was when the",-2.367309331893921
51,Director,"Director to write the film. The acting was decent, but what was missing was a good story. There was no suspense or excitement to it. All it took was for the camera to zoom back in on the screen. If you can do that, you will be at a great good place to go. I highly recommend the movie for anyone who likes suspense, suspense thriller, or heartthrob thriller. Not only is the story well written, it is also well acted. My favorite aspect of this movie are the first few scenes where the characters go about their lives trying to get to the right person. This movie will not change anything. You will still be able to enjoy this film more than you did in the previous movie. Highly recommended, and",2.198559284210205
52,Director,"Director. Unfortunately, the movie is not very exciting and the dialog does not hold up very well. There are quite a few moments where you want to laugh but you simply will not get there. I would recommend this to anyone just looking for something to watch and some really good action. It makes a great low budget horror flick that will probably appeal to people who have never done it before and have no previous experience working with a horror movie like this. But if you don't mind a laugh then this movie should be your go to movie for you as it's really very entertaining and will leave you feeling very good. If you like action and explosions then you are in for a very enjoyable experience. My rating: *1/3 from **** out of",0.9420386552810669
53,Director,"Director. ""It's not that the movie is boring, it's that I can't think of any reason to watch it and I find it a great way to spend time with the characters"". That's what he said. I would definitely recommend it to everyone. Especially if you're a fan of some of the other movies out there and want to see your favourite characters out of their world. And don't hesitate to ask! <br /><br />I highly recommend this as a must see for fans of Harry Potter and all the movies that are out today and are really worth checking out. If you enjoyed this movie so much, then you should definitely purchase it on DVD. But do not worry, I've got great reviews on the DVD",2.3041319847106934
54,Director,"Director and director of this amazing show. It was a pleasure to sit back and watch this movie, and it was great to see how good her character was. I would recommend it for all of you interested in watching a show that has a great script, a good storyline, an amazing cast, great humor and a happy ending.<br /><br />A must for any Star Trek fan who enjoys a solid sci-fi show, or if you like to catch up with Trek fans from the 50s to 60s, but with an all-American twist. My wife and I loved it and we are all so glad I didn't watch it. We really appreciate all the great writers and directors in this show and hope they will continue working on",2.554027795791626
55,Director,"Director, who is trying to find an audience for his new film. He seems unsure of the quality of this film and it seems to be an attempt to get a better look at his work in the past.<br /><br />The camera work is very amateurish and there are no good effects at all. I can't help but feel that they could have spent more time on the sound effects and the music instead. The dialogue is too clichéd for my liking, and I doubt it will make a lot of money, but I really need to see it if I want to know what happens next. There are scenes where you have to watch other people's faces and you don't bother to listen very much to their voices. This sort of",-2.2679970264434814
56,Director,"Director. It was my favorite film ever. I would never have thought it would end up being the final installment of this trilogy. There were a bunch of great scenes in this movie. For example, the two girls that were on the train together just walked off into the sunset. When I saw that scene again, all of a sudden I had no idea what was happening. The story line was a little too obvious, but I felt as though I was right in the middle. As a result, I never got to see what it was all about, so I'll probably never see it again. Not only was the ending unsatisfying, they did it in a weird way that I can not explain. While I love the original film as much as",1.8060939311981201
57,Director,"Director and director of the movie, who has never been in a movie better than this one.<br /><br />The movie is so bad that you might get a kick out of watching it. It should have been rated R for bad acting and bad direction, because it was so incredibly bad I couldn't even watch it once, so I'm going to leave it for now. The fact that it made it to the box office makes me sick to my stomach. I've seen about 2 or 3 movies before, I think they've all been awful, but this was by far the worst. Seriously, you should see it, and if you don't like it then you won't be disappointed. If you like the low-budget slasher",-2.509709596633911
58,Director,"Director the film has to be the best of the genre. The story is about a young couple who live in a flat in central London. They decide to go out and buy and rent a furniture rental. When they show up at a restaurant for dinner they are amazed by the number of tables, and there is no table in sight. After they have had dinner the waitress asks them if they want a beer. She replies no, because she thought it would make more sense to leave the room.<br /><br />There are a lot of interesting plot twists and it is always fun to catch up with the characters. There was a few moments when I thought I had seen a real thriller, but this is far from being the case. If you",1.3827099800109863
59,Director,"Director of Photography. This picture is one of those images that just happens to be one in a long line of movies.<br /><br />The acting is OK, the plot is predictable, but the acting was great. I loved this movie. If you find this picture on the shelf, you'll want to save it for your DVD case. You can either rent the movie or buy the DVD from iTunes. The DVD is available on this site, which means you need a disc player to record it. That is why I recommend you make sure you have a good DVD player handy, because I know that it will be more difficult to get it set up and play on your PC than it can be on a home video player. After all,",2.0830178260803223
60,Director,"Director is a good movie. It's just too bad it came out on DVD, and that's okay; it's not a thriller, nor is it the kind of thing you want to see. But the fact that I saw it again and again is what gives it its greatness. The film is one of the best I've seen in years. A good looking film.<br /><br />If you are looking for a well made sci-fi horror film that will take your interest, then this might be it. My advice is to keep watching this film, because you'll start to appreciate it very much and will enjoy the special effects that it has in store for you. You might even be able to watch it in a theater as well",2.3023200035095215
61,Director,"Director, and director has all the talent to make this film a masterpiece in every way possible.<br /><br />I loved the fact that the film is based on some of my favorite books, which I believe are among the best ever to be brought to cinema. I don't have much of a favorite, but I thought this was a wonderful film and a perfect tribute to a great author. The way the characters fit together is an amazing addition to this wonderful story line. There are some nice touches in the script and overall it is just the right way to go! The cast was also great! I am so happy with the ending and was looking forward to watching it in theaters, because I really believe this would be one to watch in my",2.537425994873047
62,Director,Director and Director. He's a very smart guy who has done his homework and has the time to read and re-read all of the books he has seen during his career. I think this movie was very well-made and I thought it was going to appeal to the same demographic that loved the original HBO show. The script is great and the acting is good. It's good to see a team of young actors take on some big names. This movie has many good things to say and it could have been one of those movies that would have gotten my vote for Best Comedy Movie of 2008. Don't waste your money on this horrible movie. You'll be glad that you did. Good luck and have fun watching this crap again! 7/,-1.0619409084320068
63,Director,"Director, in my humble opinion this is a brilliant film, well worth seeing at your local VCR and video store if you haven't heard of it before. There is also a DVD of the film with interviews with the people behind it. And of course the cast as well. Yes, it is hard to say enough about the original cast, who are all wonderful actors who helped make this a great, original movie. If you are looking for something new, this one's for you! I only wish I had known better than to tell you how much I have enjoyed the story. I know that some may find this movie interesting, but I really don't believe it will make you think or change your mind. It will remind you of what you",1.8148353099822998
64,Director,"Director-in-residence, and we get a taste of his acting abilities. It's not enough, though, since he doesn't act very well, especially towards the end. As such, we really have to put up with him, at least until he shows up. He's so well casted that it seems like we're expecting him to do a lot of things, but he seems to have forgotten the one thing he can do. And when he looks at his phone screen, you realize this is exactly what he has been doing. I couldn't care less much about him in this movie if I wasn't so interested in seeing it. This movie isn't meant to give you any answers to the question, ""What can I do",-1.2832974195480347
